NAME,STATEFP,avg_drought_severity,percent_drought_area,lisa_map
Benton,27,0.0,44.117213518607755,3
Donley,48,2.3505506757203953,99.99999999999997,1
Bay,12,1.3525143278377125,51.86772029689146,1
Lauderdale,01,1.0000000000000009,100.00000000000009,0
Fountain,18,0.0,0.0,3
Shelby,17,0.0,0.0,3
Fayette,17,0.0,0.0,3
Perry,39,0.0,0.0,3
Danville,51,2.9999999999999996,99.99999999999999,1
Banks,13,2.133793043759832,100.00000000000009,1
Wayne,13,3.9999999999999862,99.99999999999966,1
Oklahoma,40,2.808855421058722,100.00000000000017,1
Johnston,40,0.8389560318062966,99.99999999999999,0
Jackson,37,2.775223648328272,99.99999999999935,1
Summit,49,2.000102871296457,99.99999999999987,1
Polk,29,0.0,0.05661431537840276,3
Lander,32,1.8301347862297719,99.99999999999979,0
Winneshiek,19,0.0,50.84291299706253,3
Montgomery,20,0.0,36.45837271982864,3
Fairfield,45,1.9999999999999958,99.99999999999979,1
Cheyenne,31,3.4118620210258515,99.99999999999999,1
Martin,27,0.0,100.00000000000003,3
Sevier,47,1.37962433842054,100.00000000000016,0
Polk,47,3.0000000000000004,100.00000000000003,1
Kent,48,2.023377140012422,99.99999999999987,1
Teton,30,1.9408169842836451,100.00000000000033,0
Garden,31,3.940551776367537,99.99999999999996,1
Macoupin,17,0.0,0.0,3
Ross,39,0.0,0.0,3
Whiteside,17,0.0,100.00000000000017,3
El Paso,48,0.0,61.4511638348052,0
Loving,48,0.35308465192651806,100.00000000000007,0
Latimer,40,0.099322739287914,100.00000000000004,0
Washington,39,0.0,0.0,3
Howell,29,1.276243336965581,100.00000000000009,0
Edwards,20,1.435812771739568,100.00000000000003,1
Jefferson,21,0.0,5.00451530372279,3
Logan,17,0.0,0.0,3
Winnebago,55,0.0,0.0,3
Bedford,47,1.0000000000000007,100.00000000000007,0
Clay,47,1.7141133080665218,100.00000000000003,0
Coles,17,0.0,0.0,3
Lauderdale,47,1.55943743710899,100.00000000000004,0
Baker,41,1.0040350207390647,100.00000000000017,0
Schuyler,36,0.0,0.0,3
Van Buren,26,0.0,0.0,3
Mercer,17,0.0,0.0,3
Neshoba,28,1.0,100.0,0
Edmunds,46,0.0,100.00000000000003,3
Conecuh,01,1.8864394684565269,100.00000000000023,0
Dearborn,18,0.0,0.0,3
Jackson,18,0.0,0.0,3
Lee,28,0.07106860154603419,99.99999999999976,0
West Feliciana,22,0.4891787855522583,87.10436938532155,0
Crittenden,05,1.9329327366547462,99.99999999999983,0
Jackson,12,2.0000000000000027,100.00000000000013,1
Dickens,48,2.8111533966299334,100.00000000000003,1
Mathews,51,0.6222267838652202,34.73166724432832,0
Renville,38,0.0,0.0,3
La Salle,48,2.0,100.0,1
Onondaga,36,0.0,0.0,3
Henry,19,0.0,0.0,3
Harlan,31,2.6576436214565735,100.0,1
Powder River,30,1.400764679617607,99.99999999999984,0
Pepin,55,0.0,100.00000000000007,3
Chilton,01,0.8606298804495858,99.99999999999997,0
Newton,48,0.8570974143707162,99.99999999999964,0
Hockley,48,1.9999999999999964,99.99999999999983,1
Baldwin,13,2.000000000000002,100.00000000000011,0
Transylvania,37,2.0113952091745118,100.00000000000016,1
Surry,37,2.4395937603897853,100.0,1
Coffee,01,2.000000000000001,100.00000000000004,0
Shelby,39,0.0,0.0,3
Canyon,16,0.00039787631549860594,99.99999999999996,0
Forest,55,0.0,0.0,3
Sawyer,55,0.0,30.235783016266282,3
Hudson,34,0.8336977434803813,83.36977434803813,0
Stark,39,0.0,0.0,3
Guadalupe,48,1.5075935672061789,99.99999999999987,0
Island,53,0.0,0.0,3
Jefferson,54,1.000000000000005,100.00000000000051,0
Prince William,51,1.4306931176945512,98.22367719702856,0
Chester,42,1.4740777479447835,100.0,0
Mercer,54,1.999999999999997,99.99999999999984,1
Roane,47,2.6352426340200568,100.00000000000016,1
Hinds,28,1.5625277469183314,99.99999999999996,0
Lampasas,48,0.0,0.0,3
Loudoun,51,0.9999999999999917,99.99999999999916,0
St. Clair,29,0.0,0.0,3
Delaware,36,0.0,0.0,3
Phillips,30,0.6945642997019434,99.9999991376355,0
Mercer,29,0.0,0.0,3
Union,46,1.6635407974587306,99.99999999999993,0
Elmore,01,1.4150189449185273,100.00000000000009,0
Lumpkin,13,2.9999999999999996,99.99999999999999,1
Knox,39,0.0,0.0,3
Bremer,19,0.0,100.0,3
Goliad,48,1.1708643691637546,99.99999999999997,0
Henderson,37,2.0000000000000013,100.00000000000007,1
Indian River,12,1.4014917965963645,82.48843471624096,0
Roberts,48,3.556429987369171,99.99999999999984,1
Deuel,31,3.068117586083011,99.99999999999986,1
Livingston,36,0.0,0.0,3
O'Brien,19,0.0,100.00000000000003,3
Plaquemines,22,0.8219118977242894,45.57836276971203,0
Pontotoc,28,0.12415971930419235,99.99999999999997,0
Nobles,27,0.0904207926363807,100.00000000000003,3
Aitkin,27,0.2879985765949753,99.99999999999994,3
Ramsey,38,0.0,0.0,3
Person,37,3.000000000000001,100.00000000000003,1
Trego,20,2.0000000000000058,100.00000000000028,0
Washington,28,3.260666206841513,99.9999999999999,1
Eastland,48,0.0,0.0,3
Issaquena,28,2.617945746822856,99.99999999999991,1
DeWitt,48,1.8050111300029141,100.0,0
Angelina,48,0.8727022858063997,100.00000000000027,0
Saluda,45,2.0000000000000018,100.00000000000009,0
Maries,29,0.0,0.0,3
Arkansas,05,1.8623773725813018,99.9999999999997,1
Lawrence,29,0.0,96.05802259170568,3
Charlottesville,51,3.000000000000004,100.00000000000013,0
Bureau,17,0.0,64.24536536010191,3
Scioto,39,0.0,0.0,3
Madison,37,2.0000000000000075,100.00000000000038,0
Jerome,16,2.9999598501206677,99.99999999999987,1
Vinton,39,0.0,0.0,3
McLennan,48,0.0,46.249507546137735,3
Custer,16,1.0777282178093581,100.00000000000043,0
Howard,19,0.0,99.99999999999977,3
Palm Beach,12,1.9929246663313405,92.862329714681,1
Lincoln,13,2.0000000000000084,100.00000000000043,0
Butler,01,2.0000000000000004,100.00000000000003,0
Anoka,27,0.0,100.00000000000031,3
Bon Homme,46,2.4127368413929853,100.00000000000009,1
Greene,47,1.1218169997996892,100.00000000000031,0
Sussex,51,2.000000000000004,100.0000000000002,0
St. Joseph,18,0.0,0.7893377247041503,3
Pembina,38,0.0,0.0,3
Shelby,19,0.0,95.80926568215558,3
Carroll,24,1.0054741761715502,100.00000000000024,0
Benton,19,0.0,80.2898551126296,3
Martin,21,1.9999999999999971,99.99999999999986,0
Chisago,27,0.0,99.99999999999972,3
Owsley,21,1.9999999999999991,99.99999999999996,0
Bradford,42,0.0,0.0,3
Hancock,54,0.0,0.0,3
Cole,29,0.0,0.0,3
Berrien,26,0.0,0.19429334999310058,3
Huntingdon,42,0.13913616732125306,48.10689402828544,3
Dawes,31,3.000000000000004,100.00000000000016,1
Patrick,51,2.202658846596392,100.00000000000004,1
Medina,48,2.0070209839592135,99.99999999999984,0
Mason,26,0.0,0.0,3
Beaufort,45,2.1118381000579323,66.68421293084418,1
Yankton,46,2.477726521074949,100.00000000000004,1
Acadia,22,0.0,40.67790647625197,3
Crawford,42,0.0,0.0,3
Tripp,46,2.0000000000000053,100.00000000000027,1
Guthrie,19,0.0,2.4239340335976856,3
Washington,19,0.0,0.0,3
Sanborn,46,1.9365480176663188,100.00000000000017,0
Grady,40,1.921674589937302,100.00000000000003,0
Kanawha,54,1.9709415147092795,99.99999999999926,0
Blount,01,0.0,99.99999999999982,3
McCormick,45,1.9999999999999962,99.99999999999982,1
Union,45,2.000000000000007,100.00000000000036,1
Nicollet,27,0.0,36.57631706179993,3
Yalobusha,28,2.935844970452289,99.99999999999997,1
Kalkaska,26,0.0,0.0,3
Evangeline,22,0.5846634925303321,100.00000000000009,0
Hardeman,47,0.0,99.99999999999987,3
Cochise,04,0.19123172304568056,47.2552061047492,0
Hidalgo,35,1.7714359181885688,99.92272585093721,0
Divide,38,0.0007112156072194252,32.87066685706284,0
San Bernardino,06,0.08126862744562054,51.68523620295631,3
Montezuma,08,2.2251697695774344,99.99999999999997,1
Clarke,28,0.20283237737035079,100.00000000000003,0
Marion,19,0.0,0.0,3
Douglas,31,0.0,66.09976710998173,3
Fairfax,51,1.000000000000001,100.00000000000011,0
Harmon,40,2.9290221518913477,99.9999999999998,1
Cedar,29,0.0,0.0,3
Clarke,13,2.4176508499883056,100.00000000000017,1
Valley,16,0.20865128009983483,100.00000000000028,0
Knox,48,1.410816173564669,100.00000000000004,0
Ouachita,05,2.217888666239705,99.99999999999957,1
Darke,39,0.0,0.0,3
Kay,40,1.000000000000001,100.00000000000011,0
Dewey,46,0.0,89.34421572928248,3
Tillamook,41,0.0,0.0,3
Coweta,13,2.1073771643684225,100.00000000000038,1
Elbert,13,2.0000000000000107,100.00000000000054,1
Barbour,01,1.9999999999999991,99.99999999999996,1
Bladen,37,2.0593157185226154,99.9999999999999,1
Dallam,48,2.1955372273924962,100.00000000000009,1
Sangamon,17,0.0,0.0,3
Craig,40,0.0,84.2671138631954,3
Cumberland,47,2.5620841843540636,100.00000000000027,1
Otsego,26,0.0,0.0,3
Sac,19,0.0,100.00000000000003,3
McLean,17,0.0,0.0,3
Androscoggin,23,0.9782573964402319,100.00000000000004,0
Kootenai,16,1.8215012281248926,100.00000000000007,0
Clark,32,0.9635496275118717,99.99999999999974,0
Phillips,20,1.0734068029388366,99.99999999999993,0
Holt,31,2.860232835469187,100.00000000000011,1
Johnson,29,0.0,0.0,3
La Crosse,55,0.0,99.99999999999962,3
Caldwell,22,2.153945552503502,100.00000000000011,1
Edmonson,21,1.999999999999999,99.99999999999994,0
Bond,17,0.0,0.0,3
Brown,17,0.0,0.0,3
Otter Tail,27,0.02934957957526461,66.98185514875941,3
Huron,39,0.0,0.0,3
Bacon,13,3.9999999999999982,99.99999999999996,1
Kent,10,1.5157531971832883,75.7876598591644,0
Wood,39,0.0,0.0,3
Jackson,13,2.6532418941500913,99.99999999999987,1
Anderson,20,0.0,0.0,3
Knox,17,0.0,0.0,3
Wheatland,30,1.1228724938578354,99.99999999999982,0
Blount,47,1.483271171091868,100.00000000000007,1
Gallatin,30,1.780705835539418,100.00000000000004,0
Darlington,45,2.000000000000002,100.00000000000011,1
Escambia,01,1.634401919077118,99.99999999999994,0
Haralson,13,2.147219984321305,99.99999999999993,0
Allen,20,0.0,0.0,3
Iowa,55,0.0,0.0,3
Morrison,27,0.0,54.291365062624905,3
Allegheny,42,0.0,0.0,3
Shelby,29,0.0,0.0,3
Madison,39,0.0,0.0,3
Washington,20,0.0,0.0,3
Champaign,17,0.0,0.0,3
Washington,16,1.0806063795850647,99.99999999999987,0
Edgar,17,0.0,0.0,3
Washington,08,1.4088096746450518,99.99999999999996,0
Hardin,39,0.0,0.0,3
Missaukee,26,0.0,0.0,3
Stutsman,38,0.0,0.0,3
Shannon,29,1.0941820045615296,100.00000000000016,0
Smith,48,2.6513210864751753,99.99999999999994,0
Tulsa,40,0.9999999999999966,99.99999999999966,0
McIntosh,40,0.7072823643376902,100.00000000000011,0
Robertson,48,0.5466226237976134,99.99999999999982,3
Gillespie,48,0.3722193723500549,57.18011226116255,0
Oakland,26,0.0,0.0,3
Tucker,54,0.9918919068398883,99.99999999999991,0
Crawford,55,0.0,0.0,3
Jackson,01,1.1021357956590234,99.9999999999998,0
Mahaska,19,0.0,0.0,3
Douglas,20,0.0,0.0,3
Daviess,21,1.318272706637698,99.99999999999982,0
Powell,21,1.0000000000000016,100.00000000000016,0
Jasper,29,0.0,13.325112207414127,3
Union,41,1.2468569402433751,100.00000000000013,0
Henry,13,2.9999999999999987,99.99999999999994,1
Van Buren,47,1.496696750347115,99.99999999999983,0
Pottawatomie,40,1.1962420424216138,99.9999999999999,0
Socorro,35,2.485674140413776,100.0000000000002,1
Atkinson,13,4.0000000000000115,100.00000000000028,1
Duval,12,2.4700119016257074,82.30170340251686,1
Falls,48,0.15892676633640115,98.48659587325706,3
Yell,05,2.208439821402309,100.00000000000009,1
Comanche,20,2.71191724650126,100.00000000000007,1
Jessamine,21,2.000000000000001,100.00000000000004,0
Monroe,21,2.0,100.0,0
Blanco,48,1.862695316309392,100.00000000000003,0
Calumet,55,0.0,0.0,3
Knox,21,1.9751721504031683,100.00000000000004,0
Ionia,26,0.0,0.0,3
New Hanover,37,1.1454947301488745,57.27473650744373,0
Obion,47,2.13345908873799,100.0,1
Calloway,21,2.0000000000000013,100.00000000000007,1
Albemarle,51,2.989822707384073,100.00000000000016,1
Robertson,47,2.6408706192509253,100.00000000000007,1
Clarke,51,1.0000000000000007,100.00000000000007,0
Garfield,53,1.0102530598703539,100.00000000000011,0
Jackson,21,1.946414202096559,100.0,0
Cook,27,0.0,0.0,3
Oconee,45,2.0000000000000018,100.00000000000009,1
East Baton Rouge,22,0.0,0.0,3
Claiborne,28,1.0000000000000042,100.00000000000043,0
St. Mary's,24,0.9449525678041261,46.86394108637944,0
Lawrence,21,1.0685741078723037,100.0000000000004,0
Morgan,21,0.9999999999999951,99.99999999999952,0
Muhlenberg,21,2.000000000000006,100.00000000000031,1
Effingham,17,0.0,0.0,3
Loudon,47,2.115109320917857,99.99999999999986,1
Clark,46,0.18816018605696364,99.99999999999949,0
Gilchrist,12,3.99999999999999,99.99999999999974,1
Tippecanoe,18,0.0,7.1880095625304605,3
Snyder,42,0.0,8.554594686024787,3
Lamar,48,1.0873740182531082,99.99999999999987,0
Miami-Dade,12,1.9167094132345552,82.61457217219692,0
Dundy,31,2.000000000000004,100.0000000000002,1
Leon,48,0.4488692844841145,100.00000000000009,0
Pitkin,08,3.999999999999994,99.99999999999984,1
Grand Forks,38,0.0,0.0,3
LaPorte,18,0.0,73.56582447460136,3
Hamilton,18,0.0,0.0,3
Emporia,51,2.000000000000004,100.0000000000002,0
Lincoln,40,2.1969789172954077,100.0000000000002,0
Greeley,20,1.4995204983041492,100.00000000000007,0
Harris,13,2.0931697727219603,99.99999999999983,1
Screven,13,3.43425099440736,99.99999999999999,1
Stonewall,48,1.7831118974852163,100.00000000000007,0
Henry,39,0.0,0.0,3
Grafton,33,0.2478367294083031,81.66276880542578,3
Newton,29,0.0,13.454378098589572,3
Posey,18,0.0,0.0,3
McMullen,48,2.290003886834005,99.99999999999996,0
Cumberland,17,0.0,0.0,3
Walton,13,3.0000000000000013,100.00000000000007,1
Pope,27,0.0,0.36533282826357694,3
Rappahannock,51,1.1442796826277248,100.0,0
Amherst,51,2.8914368451896153,99.9999999999991,1
Ventura,06,0.0,0.0,3
Crawford,17,0.0,0.0,3
Park,08,2.2615001329519218,100.00000000000013,1
Pine,27,0.0,99.99999999999989,3
Bastrop,48,1.774707131861054,100.00000000000013,0
Klickitat,53,5.342794573819967e-09,51.09130185452837,3
San Juan,53,0.0,0.0,3
Brown,55,0.0,0.0,3
Wilson,20,0.0,0.0,3
Natchitoches,22,2.5326548478602957,99.9999999999998,1
Terrebonne,22,1.2974087719897174,68.38175948498314,0
Irwin,13,3.424993220965133,99.99999999999999,1
Arenac,26,0.0,0.0,3
Lee,19,0.0,0.0,3
Osborne,20,1.091654839298066,99.99999999999997,0
Emmet,26,0.0,0.0,3
Fremont,19,0.0,0.0,3
Lincoln,23,0.0,67.40135445600161,3
Bracken,21,0.0,0.0,3
Florence,55,0.0,0.0,3
Roane,54,1.2318556105094518,100.00000000000003,0
Wadena,27,0.8348023823533169,100.00000000000024,0
Anson,37,2.997826755069987,99.99999999999976,1
Billings,38,0.007016273849423562,23.15171341602216,3
Antelope,31,2.64998753709822,100.00000000000003,1
Gasconade,29,0.0,0.0,3
Lafayette,12,4.000000000000004,100.00000000000011,1
Catawba,37,2.059960291288771,100.00000000000009,1
Breathitt,21,1.9545599133992348,99.99999999999986,0
Childress,48,2.2102034607089043,100.00000000000003,1
Ripley,29,2.5548258983839145,99.99999999999994,1
Tazewell,17,0.0,0.0,3
Jeff Davis,48,0.18872487701046062,99.99999999999989,0
Lexington,51,1.9999999999999991,99.99999999999996,0
Sharp,05,3.9028996746292406,99.99999999999987,1
Larimer,08,1.1671780510217418,99.99999999999957,1
Washington,27,0.0,100.00000000000028,3
Portsmouth,51,1.4866707688414262,74.33353844207132,0
Fayette,42,0.0,0.0,3
Grant,54,1.7582997469704291,100.00000000000017,0
Shenandoah,51,1.0,100.0,0
Irion,48,0.0,0.0,3
Webster,54,1.7896949016275552,100.0,0
Davis,49,1.9999999999999951,99.99999999999976,1
Cottonwood,27,0.0,100.00000000000009,3
Greene,01,1.0000000000000018,100.00000000000017,0
Clark,16,2.414085069078311,99.99999999999991,1
Kossuth,19,0.0,99.99999999999994,3
Burke,38,0.0,7.728958164862439,3
Durham,37,2.9964949826001477,99.99999999999983,1
Harrison,19,0.0,27.48454644785526,3
Keya Paha,31,2.1614395969791182,100.00000000000004,1
Webster,19,0.0,0.18744825660517964,3
Pope,17,0.877991438791278,100.00000000000003,0
Smith,47,1.0000000000000022,100.00000000000023,0
Henry,51,2.999999999999996,99.99999999999986,1
Alexandria,51,1.9887314717501914,99.43657358750957,0
Jefferson,19,0.0,0.0,3
Lewis and Clark,30,0.9172005401471817,99.62980486763907,0
Duchesne,49,2.6683620910037043,100.00000000000009,1
Alfalfa,40,2.0925173265322257,100.00000000000017,1
Delta,48,0.6135794293401075,100.00000000000033,0
Trousdale,47,1.0007194650445583,100.00000000000004,0
Perry,21,1.9999999999999991,99.99999999999996,1
Deuel,46,0.7736350233375354,100.00000000000007,0
Jackson,41,1.7924664975542641,100.00000000000007,0
Zavala,48,2.0000000000000018,100.00000000000009,0
Banner,31,3.1937876108642147,100.00000000000013,1
Madison,19,0.0,0.0,3
Broward,12,2.0659379575099917,93.66746141713823,1
Toombs,13,3.6018463298279633,99.99999999999987,1
Sanilac,26,0.0,0.0,3
Rockwall,48,0.0,0.1829631931296906,3
Wayne,26,0.0,0.0,3
Floyd,18,0.0,0.0,3
Morton,20,3.0000000000000018,100.00000000000007,1
Grant,21,0.0,0.0,3
Taylor,21,2.2290554636963247,99.99999999999987,1
Floyd,13,1.743550135933803,99.99999999999997,0
Churchill,32,0.8440597110455295,99.99999999999955,0
Caroline,24,1.9733453624534079,98.6672681226704,0
Douglas,27,0.0,0.0,3
Jefferson,30,0.57737141122811,100.00000000000003,0
Fairfax,51,1.30353754660668,97.94738377811792,0
Deer Lodge,30,0.432000192987701,99.98634377818092,0
Anderson,47,1.1194419418702688,99.99999999999993,2
Graham,37,2.999999999999992,99.99999999999972,1
Logan,54,2.000000000000002,100.00000000000011,0
Pleasants,54,0.0,0.0,3
Giles,51,1.9999999999999996,99.99999999999997,1
Fayette,54,2.000000000000003,100.00000000000016,0
Snohomish,53,0.0,4.614136207660913,3
Eddy,35,0.882840690100134,99.99999999999994,0
McPherson,31,2.9999999999999987,99.99999999999996,1
Red Willow,31,3.082401439478518,100.00000000000011,1
Liberty,30,2.3656519221490617,99.999999957943,1
Duval,48,1.5345111292664113,99.99999999999996,0
Ralls,29,0.0,0.0,3
Johnson,48,0.0,99.47100113204992,3
Clay,13,1.999999999999993,99.99999999999964,1
Grant,41,1.6813459885506887,99.99999999999993,0
Coos,41,0.9247989292955348,89.01876990902196,0
Franklin,48,2.394434574345761,100.00000000000027,1
Warren,36,0.0,0.0,3
Madison,51,1.8939175876192258,99.99999999999986,0
Atoka,40,0.01857135043825387,99.99999999999982,0
Menard,17,0.0,0.0,3
Bartow,13,1.999999999999995,99.99999999999974,1
Lake,12,2.272467407756031,99.96128717836342,1
Okmulgee,40,0.8984169790204656,99.99999999999991,0
Sheridan,38,0.0,0.0,3
Fulton,18,0.0,7.3863176269411674,3
Johnson,20,0.0,0.0,3
Calvert,24,1.2538951763031356,62.69475881515678,0
Washburn,55,0.0,99.99999999999979,3
Jefferson,53,0.0,19.745296628220217,3
Winona,27,0.0,100.00000000000003,3
Warren,28,1.8101368946310066,99.99999999999973,0
Andrew,29,0.0,0.0,3
Montgomery,29,0.0,0.0,3
Cherokee,20,0.0,0.0,3
Halifax,37,2.936887465411288,100.00000000000007,1
Sandoval,35,2.0007975149285855,99.99999999999994,1
Clay,21,1.9592440854462247,99.99999999999979,0
Clinton,42,0.0,0.0,3
Pulaski,13,2.093090465867065,100.0000000000002,1
Bertie,37,1.3569484494491892,95.53323424679098,0
Stanly,37,2.80836819375614,99.99999999999997,1
Rhea,47,2.807141033730933,100.0000000000002,1
Greene,37,1.9999999999999882,99.99999999999942,0
Leslie,21,1.9939273813797493,100.00000000000007,0
Somerset,24,1.05999496741766,52.70545488703835,0
Marshall,17,0.0,0.0,3
Lyon,21,1.9999999999999964,99.99999999999983,0
Concho,48,0.0,0.0,3
Coke,48,0.0,0.3363265031527018,3
Overton,47,2.0000000000000058,100.00000000000028,0
Huron,26,0.0,0.0,3
Iosco,26,0.0,0.0,3
Coffee,13,4.000000000000005,100.00000000000013,1
Ware,13,4.000000000000004,100.00000000000011,1
Grant,38,0.0,0.0,3
Jefferson,22,0.8073850520365543,72.71000352839542,0
St. Tammany,22,0.04655791423404679,94.8491813174522,3
Greenville,45,2.000000000000007,100.00000000000036,1
Lyman,46,1.582010555950883,100.00000000000004,0
Trempealeau,55,0.0,99.9999999999999,3
Yolo,06,0.0,87.31317016222195,3
Sterling,48,0.05542413287610202,28.06291287241483,0
Winkler,48,0.021201787169152244,99.99999999999987,0
Jackson,46,1.6381963835167381,99.99999999999987,1
Sevier,49,3.0000000000000013,100.00000000000004,1
Charles City,51,1.2645533533386333,90.68679765640002,0
Wabaunsee,20,0.0,0.0,3
Houston,27,0.0,95.38856431399819,3
Nicholas,21,0.44025751528656054,78.8941393788013,0
Plymouth,25,0.6273385025089859,62.73385025089859,0
Bronx,36,0.7160812130605632,71.60812130605632,0
Dare,37,0.3618849574301041,26.21909811957571,0
Medina,39,0.0,0.0,3
Armstrong,42,0.0,0.0,3
Atlantic,34,1.718317270523989,85.91586352619946,0
Manitowoc,55,0.0,0.0,3
Door,55,0.0,0.0,3
Columbus,37,2.4253822365692064,100.0000000000002,1
Gallia,39,0.0,0.0,3
Taylor,48,0.016310866424028934,42.76856985456071,3
Lake,26,0.0,0.0,3
Ottawa,26,0.0,0.0,3
Cook,17,0.0,58.901353852281005,3
Gallatin,17,0.1771010380664186,85.59640035520047,3
Greenwood,45,2.0000000000000013,100.00000000000007,1
Franklin,20,0.0,0.0,3
Clay,27,0.0,0.0,3
Haywood,47,1.13845628376163,99.99999999999982,0
Box Elder,49,2.036625111477014,100.00000000000043,1
Tippah,28,0.3239342255055436,99.99999999999993,0
Marshall,54,0.0,0.0,3
Jackson,54,0.4605582927903353,81.3554677903516,0
Elmore,16,1.222954495630186,99.99999999999963,0
Baltimore,24,0.9317643961580133,88.90357214799428,0
Benson,38,0.0,0.0,3
Pike,29,0.0,0.0,3
Lawrence,39,0.0,0.001771381838341835,3
Scott,29,1.949799758342221,100.00000000000017,0
Adams,39,0.0,0.0,3
Erath,48,0.0,3.5004797924308355,3
Habersham,13,2.392654073039499,100.0000000000002,1
Wilkinson,13,1.9999999999999956,99.99999999999977,1
Monongalia,54,0.0,16.638125128028065,3
Crawford,39,0.0,0.0,3
DeSoto,12,2.6506619176525805,99.90103821854557,1
Guernsey,39,0.0,0.0,3
Barry,26,0.0,0.0,3
Stone,29,0.6529717597122285,100.00000000000004,0
Richmond,51,1.3512129418405328,99.99999999999955,0
Stokes,37,2.832446452230264,100.0000000000002,1
Clarke,19,0.0,0.0,3
Fayette,19,0.0,46.97482275809384,3
Marin,06,0.0,0.0,3
Randall,48,3.3821274551964753,100.00000000000009,1
Rusk,48,0.7784942760768959,99.9999999999997,0
Warren,19,0.0,0.0,3
Van Wert,39,0.0,0.0,3
Glades,12,2.997766840075519,100.00000000000011,1
Meriwether,13,2.5763919364741072,99.99999999999987,1
Washington,50,0.0,0.0,3
Meade,46,0.8329010891319131,99.99999999999991,0
Wright,29,0.0,99.90324987321453,3
Toole,30,2.992546507292496,99.99999999999977,0
Tioga,36,0.0,0.0,3
Lee,48,0.5834639990982412,100.00000000000007,0
Fulton,13,2.745381816267575,99.99999999999952,1
Cherokee,48,0.5374938303222572,99.99999999999979,0
Audrain,29,0.0,0.0,3
Colleton,45,2.9162866083632566,94.10655430650209,1
Jefferson,55,0.0,100.00000000000009,3
Tensas,22,1.082717445251558,99.99999999999974,0
Monroe,47,2.8636296216621666,99.99999999999993,1
Hamilton,20,2.011237726129946,99.99999999999986,1
Pocahontas,19,0.0,98.63298520076535,3
Gem,16,0.7082424403546,99.99999999999993,0
Independence,05,3.9556878103934623,100.00000000000003,1
Lonoke,05,2.619534875670826,100.00000000000004,1
Newton,18,0.0,99.99999999999999,3
Franklin,13,1.9999999999999996,99.99999999999997,0
Hendry,12,2.957591558251103,99.99999999999993,1
Taliaferro,13,2.000022435635516,100.00000000000024,0
Jefferson,48,1.1648264813029108,88.66395709889834,0
Meagher,30,1.7951909848021776,100.00000000000013,0
Holt,29,0.0,0.0,3
Lipscomb,48,3.4873771142319083,99.99999999999987,1
Edgecombe,37,2.591053502501111,100.00000000000024,1
Jasper,48,1.234916615185282,99.99999999999994,0
Beaver,49,2.7710880375098412,100.00000000000003,1
Murray,13,2.4561275595309433,100.00000000000048,1
Jay,18,0.0,0.0,3
Montcalm,26,0.0,0.0,3
Rensselaer,36,0.0,0.0,3
Collier,12,2.313245052144264,78.79756955133523,0
McKinley,35,2.803634360653768,99.99999999999999,1
Ben Hill,13,3.19695910684436,99.99999999999994,1
Lee,05,1.9999999999999973,99.99999999999987,0
Baker,12,3.99714177925844,100.00000000000011,1
Lanier,13,3.9999999999999787,99.99999999999946,1
Rice,20,2.887134305124444,99.99999999999993,0
Calhoun,01,1.0000000000000024,100.00000000000024,0
Jackson,28,0.5489542339549878,71.4914457528942,0
Campbell,21,0.0,0.0,3
Cumberland,21,1.9999999999999991,99.99999999999996,1
Panola,28,1.8777893788501707,99.99999999999994,1
Hansford,48,2.9316562440915694,99.99999999999987,1
Chambers,48,0.25135158788515294,66.9314709137066,0
Quitman,13,2.0684349526500356,100.00000000000007,1
Craighead,05,3.7541198345094347,100.00000000000028,1
Saline,29,0.0,0.0,3
White,17,0.0,67.84433370948211,3
De Witt,17,0.0,0.0,3
White Pine,32,2.0,100.0,1
Goodhue,27,0.0,96.37698866738967,3
Swain,37,2.9048614041808363,100.00000000000064,1
Pasco,12,1.920693227426566,75.34068126269143,0
Sumter,12,2.430672695780312,100.00000000000051,1
Nassau,36,0.6042017037988108,60.42017037988108,0
Steele,38,0.0,0.0,3
Vanderburgh,18,0.0,0.0,3
Franklin,29,0.0,0.0,3
Avery,37,2.6016983356633783,99.99999999999991,1
Wood,54,0.0,0.01582236687512941,3
Bayfield,55,0.0,70.52472705681735,3
Stewart,47,2.0000000000000027,100.00000000000013,1
Portage,55,0.0,0.0,3
Lexington,45,1.9999999999999565,99.99999999999783,1
Anne Arundel,24,1.3472217062451806,70.64777722806451,0
Fond du Lac,55,0.0,33.83785318874718,3
Orleans,22,0.8704422062757322,99.93223155116104,0
Jefferson,01,0.0,99.9999999999998,3
Walker,01,0.0,100.00000000000023,3
DeKalb,29,0.0,0.0,3
Gadsden,12,2.909852239696369,99.99999999999973,1
Dade,13,2.000000000000004,100.0000000000002,0
DeSoto,28,0.5317976678911542,99.99999999999986,0
Warren,51,0.9999999999999988,99.99999999999987,0
Edwards,17,0.0,96.34625963992545,3
Madison,47,1.016773997151877,99.99999999999987,0
Mason,17,0.0,0.0,3
Wythe,51,2.000000000000003,100.00000000000016,0
Washington,13,1.8222417029241906,99.99999999999983,0
Yakima,53,0.4246987609257082,94.68997863375326,3
Washington,05,0.9999999999999967,99.99999999999967,0
Henderson,48,1.8852410120080787,100.00000000000017,0
Eau Claire,55,0.0,81.62278378281793,3
Sequatchie,47,1.9347079802705516,99.99999999999994,0
